No,Business Name,Phone,Website,Email,Rating,Reviews,Address,Lead Score,Priority,Status,Contacted,Created Date,AI Generated Cold Email,_email_stats
11,香港宏益汽車租賃服務 Vang Iek Hong Kong Rent A Car Services,+852 3768 4977,https://www.virentacar.com.hk/,Email Not Found,4.5,44 reviews,"18樓01室, Opc, Millennium City 5, 414號 Kwun Tong Rd, Kwun Tong, Hong Kong",79,🔥 High Priority,New,No,2026-07-14 14:25:17,"Subject: Elevate Your Brand in Hong Kong's Bustling Streets

Dear Vang Iek Hong Kong Rent A Car Services Team,

I'm reaching out from lightfantastic.tv, a pioneering out-of-home advertising platform in Hong Kong. We help businesses like yours capture the attention of potential customers on the city's vibrant streets. Our unique, window-based advertising solution lets you reserve a full peak season at a discounted price, making it an attractive option for forward-thinking brands like yours.

Our platform has been instrumental in helping businesses like yours drive foot traffic, increase brand awareness, and ultimately boost sales. By partnering with us, you can put your brand in front of thousands of potential customers daily, setting you apart from the competition.

To celebrate Singles' Day, we're offering an exclusive promotion from November 5th to 11th: HK$120,000 per window, a significant saving compared to booking individual windows. This is a unique opportunity to elevate your brand's visibility and make a lasting impression on Hong Kong's residents and tourists alike.

If you're interested in learning more about how lightfantastic.tv can benefit your business, I'd be happy to schedule a call to discuss further. Simply reply to this email or contact us at hello@lightfantastic.tv.

Looking forward to hearing from you.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong
Put your brand on the streets of Hong Kong.",
12,The Automall,+852 3113 2111,http://www.automall.com.hk/,info@automall.com.hk,4,72 reviews,"Hong Kong Convention And Exhibition Centre, 1 Harbour Rd, Wan Chai, Hong Kong",92,🔥 High Priority,New,No,2026-07-14 14:25:17,"Subject Line: Elevate Your Brand in Hong Kong's Bustling Streets

Dear The Automall Team,

I hope this email finds you well. My name is Emily Wong, and I'm a sales representative from lightfantastic.tv. We specialize in out-of-home advertising, helping businesses like yours make a lasting impression on Hong Kong's streets.

As a leading dealership in the automotive industry, I understand the importance of visibility and brand awareness. That's where lightfantastic.tv comes in – our screens are strategically located in high-traffic areas, ensuring maximum exposure for your brand. By partnering with us, you can reach a large and engaged audience, driving foot traffic to your stores and boosting sales.

This Singles' Day, we're offering an exclusive deal – book any of our screens between November 5th to 11th and enjoy a special rate of HK$120,000 per window. Don't miss out on this opportunity to reach a vast and active audience during one of the busiest shopping periods of the year.

To reserve your spot, simply reply to this email at hello@lightfantastic.tv or give me a call. I'd be happy to guide you through the process and answer any questions you may have.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong. Put your brand on the streets of Hong Kong.",
13,Vincent Motors Company Limited (Since 1980),+852 9307 0329,http://www.vincentmotors.com.hk/,sale@vincentmotors.com.hk,3.7,6 reviews,"14 Tin Hau Temple Rd, Tin Hau, Hong Kong",82,🔥 High Priority,New,No,2026-07-14 14:25:17,"Subject Line:
Unlock the Streets of Hong Kong with Lightfantastic.tv

Dear Vincent Motors Company Limited Team,

I hope this email finds you well. My name is Emily from lightfantastic.tv, and I've been following Vincent Motors Company Limited's success over the years. As a long-standing business in the heart of Hong Kong, I believe your brand would greatly benefit from our out-of-home advertising services.

Our digital screens are strategically located in high-traffic areas, providing unparalleled exposure to your target audience. By partnering with lightfantastic.tv, you can effectively reach and engage with potential customers, driving brand awareness and sales for your business. Our platform is perfect for companies like yours, which have been serving the community since 1980.

To give you an added boost, we're excited to announce a special Singles' Day offer from November 5th to 11th. For just HK$120,000 per window, you can secure a prime spot on our screens and reach a massive audience. This is an unbeatable opportunity to reserve the full peak season and save against booking each window on its own.

If you're interested in learning more about this offer or would like to schedule a call to discuss how lightfantastic.tv can benefit your business, please don't hesitate to reach out to us at hello@lightfantastic.tv.

Best regards,

Emily
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong Put your brand on the streets of Hong Kong.",
14,New Ace (HK) Limited 新雅（香港）有限公司,+852 2591 1631,http://www.newace.com.hk/,emailinfo@newace.com.hk,4.4,60 reviews,"Hong Kong, Wan Chai, Hennessy Rd, 302-308 號, UG14 舖 UG14, CC Wu Building, C C Wu Building",92,🔥 High Priority,New,No,2026-07-14 14:25:17,"Subject: Unlock Peak Season Exposure for New Ace (HK) Limited

Dear New Ace (HK) Limited Team,

I hope this email finds you well. My name is Emily Wong and I'm a sales representative from lightfantastic.tv, the leading out-of-home advertising platform in Hong Kong.

We've been keeping an eye on your business, New Ace (HK) Limited, and we're impressed with your 4.4-star rating and strong online presence (http://www.newace.com.hk/). As a forward-thinking company, we believe you understand the importance of maximizing your brand's visibility and reach.

That's where lightfantastic.tv comes in. Our innovative advertising solution allows you to take over four prime windows in Hong Kong for a flat fee of HK$400,000, securing the peak season and saving you money compared to booking each window separately.

This Singles' Day, we're offering an exclusive promotion to kick-start the festive season. From November 5th to 11th, you can reserve our premium windows for just HK$120,000 each. This is an unbeatable opportunity to elevate your brand's presence and connect with your target audience in one of the most vibrant cities in the world.

If you're interested in learning more about this limited-time offer or would like to explore how lightfantastic.tv can help your business thrive, please don't hesitate to contact us at hello@lightfantastic.tv.

Looking forward to collaborating with you and making your brand",
15,I AUTO PREMIUM 人汽集團旗艦店,+852 2793 3080,http://www.iautomobile.com.hk/,sales@iautomobile.com.hk,4.4,10 reviews,"161 Ma Tau Wai Rd, To Kwa Wan, Hong Kong",87,🔥 High Priority,New,No,2026-07-14 14:25:17,"Subject: Unlock Unbeatable Visibility for I AUTO PREMIUM 人汽集團旗艦店

Dear I AUTO PREMIUM 人汽集團旗艦店 Team,

As a valued business in Hong Kong's luxury automotive sector, I'm excited to introduce you to lightfantastic.tv – a cutting-edge outdoor advertising platform designed to elevate your brand's presence on the streets of Hong Kong. Our unique network of four prominent digital screens across the city offers unparalleled exposure to millions of potential customers.

By partnering with lightfantastic.tv, you can effectively reach and engage with your target audience, increasing brand awareness and driving foot traffic to your flagship store at http://www.iautomobile.com.hk/. Our platform allows you to tailor your messaging to specific demographics and interests, ensuring maximum ROI for your marketing efforts.

To make a lasting impact, we're offering a special promotion for Singles' Day (5-11 Nov 2026): reserve all four windows for just HK$120,000 per window. This is a rare opportunity to secure the peak season and save significantly against booking each window individually.

If you're interested in taking your brand to the next level, please don't hesitate to reach out to us at hello@lightfantastic.tv. We'd be delighted to discuss how lightfantastic.tv can help I AUTO PREMIUM 人汽集團旗艦店 achieve its marketing goals.

Best regards,

Emily Wong
Business Development Manager
lightfantastic.tv
Out-of-home",
16,Auto Selection Hong Kong & BMW Premium Selection,+852 3129 9033,https://sas.simemotors.com.hk/ch/contact,Email Not Found,4.1,382 reviews,"163 Matauwei Road, To Kwa Wan, Hong Kong",80,🔥 High Priority,New,No,2026-07-14 14:25:17,"Subject: Unlock the Power of Out-of-Home Advertising in Hong Kong

Dear Auto Selection Hong Kong & BMW Premium Selection Team,

I came across your company's website and was impressed by the exceptional service you provide to your customers. As a leader in the automotive industry, I'm sure you're always looking for innovative ways to reach and engage with your target audience.

At lightfantastic.tv, we specialize in out-of-home advertising, putting your brand on the streets of Hong Kong in a visually stunning way. Our unique concept, designed to capture the attention of passersby, is perfect for businesses like yours that want to make a lasting impression. By partnering with us, you can increase brand awareness, drive foot traffic to your stores, and ultimately boost sales.

To make our services even more accessible, we're excited to offer a special promotion for Singles' Day, from November 5th to 11th. For HK$120,000 per window, you can reserve our premium advertising spaces and enjoy significant savings compared to booking individual windows.

If this opportunity interests you, please don't hesitate to reach out to us at hello@lightfantastic.tv. We'd be happy to discuss how our out-of-home advertising solutions can benefit your business and provide you with a customized proposal.

Best regards,

Emily Wong
Sales Representative, lightfantastic.tv
Out-of-home advertising, Hong Kong
Put your brand on the streets of Hong Kong.",
17,Nice Car HK,+852 6537 9283,https://www.28carparts.com/zh/nicecarhk,Email Not Found,4,4 reviews,"7/F, 97-107 Wo Yi Hop Rd, Kwai Chung, Hong Kong",70,🔥 High Priority,New,No,2026-07-14 14:25:17,"Subject Line: Reach New Heights with lightfantastic.tv in Hong Kong

Dear Nice Car HK Team,

I came across your website (https://www.28carparts.com/zh/nicecarhk) and noticed your 4-star rating, which is a testament to your commitment to providing excellent services to car owners in Hong Kong. As a business owner in the automotive industry, you understand the importance of effective marketing to reach new customers and grow your brand.

At lightfantastic.tv, we specialize in out-of-home advertising, helping businesses like yours put their brand on the streets of Hong Kong. Our innovative and eye-catching displays can capture the attention of millions of people, driving brand awareness and foot traffic to your stores.

By partnering with us, you can reserve our peak-season windows and enjoy significant savings compared to booking each window separately. Plus, we're excited to offer a special promotion just for you: book any of our windows from November 5th to 11th (Singles' Day) and enjoy an exclusive rate of HK$120,000 per window.

If you're interested in learning more about how lightfantastic.tv can help Nice Car HK grow your business, please don't hesitate to reach out to us at hello@lightfantastic.tv. We'd be happy to schedule a call to discuss your marketing goals and how our solutions can help you achieve them.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong",
18,Mercedes-Benz Hong Kong Limited,+852 2504 6140,https://www.mercedes-benz.com.hk/,mbhk_marketing@mercedes-benz.com,4.1,31 reviews,"5th floor, 60 Ka Yip St, Chai Wan, Hong Kong",89,🔥 High Priority,New,No,2026-07-14 14:25:17,"Subject: Elevate Your Brand's Visibility in Hong Kong with lightfantastic.tv

Dear Mercedes-Benz Hong Kong Limited Team,

I came across your company's exceptional reputation and high rating of 4.1, and I'm impressed by your commitment to excellence. At lightfantastic.tv, we specialize in out-of-home advertising solutions that can help businesses like yours leave a lasting impression on the streets of Hong Kong.

Our innovative approach allows you to reserve all four windows for a fixed price of HK$400,000, ensuring that you can secure your peak season spots and save on individual window bookings. However, we're excited to announce a special offer just for you, timed with Singles' Day from November 5th to 11th, 2026. For a limited time, you can book each window at a discounted rate of HK$120,000.

This is a fantastic opportunity to maximize your brand's visibility and reach a wider audience in Hong Kong. By partnering with us, you'll be able to:

- Increase brand awareness and recognition
- Drive foot traffic to your business
- Enhance your brand's reputation and credibility

If you're interested in taking advantage of this offer, please don't hesitate to reach out to us at hello@lightfantastic.tv. Our team would be more than happy to discuss the details and help you get started.

Looking forward to hearing from you.

Best regards,
Emily Wong
Sales Representative
lightfantastic.tv",
19,RCTEC,+852 5323 2263,http://www.rctecracing.com/,donate@opencart.com,4.9,27 reviews,"Hong Kong, Mong Kok, Yin Chong St, 9號, B 3/F Prosper Commerical Building, Flat 301A",94,🔥 High Priority,New,No,2026-07-14 14:25:17,"Subject: Unlock the Power of Outdoor Advertising in Hong Kong with lightfantastic.tv

Dear RCTEC Team,

I came across your impressive website, http://www.rctecracing.com/, and was thrilled to see your 4.9 rating - a testament to your dedication to delivering exceptional experiences to your customers. As a leader in the racing industry, I understand the importance of effective marketing to reach your target audience.

At lightfantastic.tv, we specialize in out-of-home advertising in Hong Kong, putting your brand on the streets of this vibrant city. Our innovative digital display network allows you to reach millions of potential customers with a single campaign. By partnering with us, you can:

- Reserve multiple windows in advance, ensuring your message is seen by your target audience
- Save against booking individual windows, maximizing your advertising ROI
- Benefit from data-driven insights to optimize your campaigns

To celebrate Singles' Day, we're offering an exclusive promotion: book a window on our network from November 5th to 11th for just HK$120,000. This is a limited-time opportunity to elevate your brand's visibility and drive engagement in Hong Kong.

If you're interested in exploring how lightfantastic.tv can help RCTEC reach new heights, please don't hesitate to reach out to us at hello@lightfantastic.tv. We'd be delighted to discuss your marketing goals and create a customized campaign tailored to your needs.

Best regards,

Emily Wong
Sales Representative,",
20,Hong Kong Kool Car Limited,+852 2757 8888,http://www.kc.com/,Email Not Found,4.5,8 reviews,"Hong Kong, Kwun Tong, Hung To Rd, 45號, 地下B舖",77,🔥 High Priority,New,No,2026-07-14 14:25:17,"Subject: Unlock the Full Potential of Hong Kong's Streets

Dear Hong Kong Kool Car Limited,

I came across your exceptional 4.5-star rating on http://www.kc.com/ and was impressed by your commitment to quality services. As a representative from lightfantastic.tv, I'd like to introduce you to an effective way to reach and engage with your target audience in the heart of Hong Kong.

Our LED displays are strategically placed across the city, creating a massive impact on passersby. By partnering with lightfantastic.tv, your brand can be showcased on the streets, increasing brand awareness and driving foot traffic to your stores. Our customers have seen a significant boost in sales and brand recognition after leveraging our out-of-home advertising solutions.

To help you make the most of the upcoming peak season, we're excited to offer a special promotion for Singles' Day (5-11 Nov 2026). Book any of our four windows for just HK$120,000 each. This is a limited-time opportunity to secure premium ad space at an unbeatable price.

If you're interested in learning more about how lightfantastic.tv can elevate your brand's presence in Hong Kong, please don't hesitate to reach out to us at hello@lightfantastic.tv. I'd be happy to schedule a call to discuss your goals and tailor a solution that suits your needs.

Best regards,

Emily Lee
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong
Put",
21,Mercedes-Benz Hong Kong Limited,+852 2504 6140,https://www.mercedes-benz.com.hk/,mbhk_marketing@mercedes-benz.com,4.1,31 reviews,"5th floor, 60 Ka Yip St, Chai Wan, Hong Kong",89,🔥 High Priority,New,No,2026-07-14 14:25:17,"Subject Line: Elevate Your Brand in Hong Kong's Bustling Streets with Lightfantastic.tv

Dear Mercedes-Benz Hong Kong Limited Team,

As a prominent luxury automobile brand in Hong Kong, I'm sure you're always looking for innovative ways to reach your target audience and leave a lasting impression. That's where lightfantastic.tv comes in – a cutting-edge out-of-home advertising platform that puts your brand on the streets of Hong Kong.

Our unique, large-format digital billboards are strategically located in high-traffic areas, ensuring maximum visibility and engagement for your brand. With lightfantastic.tv, you can effectively amplify your marketing efforts, increase brand awareness, and drive sales. We've helped numerous businesses in Hong Kong achieve their marketing goals, and we'd love to do the same for you.

To give you an exclusive opportunity to take your brand to the next level, we're offering a special promotion for Singles' Day – from November 5th to 11th, you can reserve our premium windows for just HK$120,000 per window. This is a limited-time offer that will allow you to reserve the full peak season and save against booking each window on its own.

If you're interested in learning more about how lightfantastic.tv can help Mercedes-Benz Hong Kong Limited achieve your marketing objectives, please don't hesitate to reach out to us at hello@lightfantastic.tv.

Best regards,

Emily Wong
Sales Representative, lightfantastic.tv
Put your brand on the streets",
22,Hong Kong Kool Car Limited,+852 2757 8888,http://www.kc.com/,Email Not Found,4.5,8 reviews,"Hong Kong, Kwun Tong, Hung To Rd, 45號, 地下B舖",77,🔥 High Priority,New,No,2026-07-14 14:25:17,"Subject Line: Get Noticed on Hong Kong's Streets with lightfantastic.tv

Hi Hong Kong Kool Car Team,

I came across your exceptional service at Hong Kong Kool Car Limited and was impressed by your 4.5-star rating on http://www.kc.com/. As a business owner, you understand the importance of effective advertising to reach your target audience.

lightfantastic.tv offers out-of-home advertising solutions that put your brand on the streets of Hong Kong. Our network of large-format digital displays is strategically placed in high-traffic areas, maximizing visibility and engagement. By partnering with us, you can increase brand awareness, drive website traffic, and boost sales.

This Singles' Day (5-11 Nov 2026), we're offering a special promotion: book any of our four windows for just HK$120,000. Reserve the full peak season and save against booking each window on its own. Don't miss out on this opportunity to supercharge your marketing efforts.

If you're interested in learning more about how lightfantastic.tv can help your business, I'd be happy to discuss further. Simply reply to this email at hello@lightfantastic.tv or give me a call.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong | Put your brand on the streets of Hong Kong.",
