No,Business Name,Phone,Website,Email,Rating,Reviews,Address,Lead Score,Priority,Status,Contacted,Created Date,AI Generated Cold Email,_email_stats
11,Project Wheel Company Limited,+852 5540 8938,http://www.project-wheel.com/,8c4075d5481d476e945486754f783364@sentry.io,5,77 reviews,"Hoplite Industrial Centre Block A, Unit B4, G/F, 3-5 Wang Tai Rd, Kowloon Bay, Hong Kong",97,🔥 High Priority,New,No,2026-07-14 15:07:31,"Subject: Elevate Your Brand in the Heart of Hong Kong this Singles' Day

Dear Project Wheel Company Limited Team,

I came across your impressive website (http://www.project-wheel.com/) and was impressed by your 5-star rating. As a seasoned executive in the marketing industry, I believe your company deserves a bold and effective way to promote your brand in Hong Kong's vibrant streets.

Lightfantastic.tv is the leading out-of-home advertising platform in Hong Kong, offering unparalleled visibility and engagement for your brand. By taking our windows, you'll not only reserve prime spots for the entire peak season, but also save on costs compared to booking each window individually. We understand that a strong brand presence is vital for businesses like yours, which is why we're excited to offer our exclusive Singles' Day promotion:

For a limited time, from November 5th to 11th, 2026, you can secure one of our coveted windows for just HK$120,000. Don't miss this opportunity to shine in the heart of Hong Kong!

If you're interested in learning more about this offer or would like to discuss how lightfantastic.tv can elevate your brand, please don't hesitate to reach out to me directly at hello@lightfantastic.tv.

Best regards,

Emily Wong
Sales Representative, Lightfantastic.tv
Out-of-home advertising, Hong Kong | Put your brand on the streets of Hong Kong.",
12,M1 Wheels Proshop,+852 6595 9588,http://www.monewheels.com.hk/,admin@geekcnet.com,4.6,39 reviews,"號地下, 161 Yu Chau St, Sham Shui Po, Hong Kong",94,🔥 High Priority,New,No,2026-07-14 15:07:31,"Subject Line: Elevate Your Brand's Visibility in Hong Kong's Bustling Streets

Dear M1 Wheels Proshop Team,

I came across your impressive 4.6-star rating on http://www.monewheels.com.hk/ and was impressed by the quality of service you provide to your customers. As a business that understands the importance of visibility and customer engagement, I wanted to introduce you to lightfantastic.tv - a pioneering out-of-home advertising platform in Hong Kong.

With lightfantastic.tv, you can put your brand on the streets of Hong Kong, reaching a vast and diverse audience. Our platform offers a unique opportunity to reserve the full peak season at a discounted rate, making it an ideal solution for businesses like M1 Wheels Proshop that want to make a lasting impression on their target market.

In celebration of Singles' Day, we're offering an exclusive promotion: reserve any window from 5 to 11 November 2026 for HK$120,000. This is a fantastic opportunity to elevate your brand's visibility and drive customer engagement during one of the busiest shopping periods of the year.

If you're interested in learning more about how lightfantastic.tv can help M1 Wheels Proshop reach new heights, I'd love to schedule a call to discuss further. Please don't hesitate to reach out to me at hello@lightfantastic.tv.

Looking forward to hearing from you!

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising",
13,Hung Fat Tyre & Battery,+852 2362 4809,http://www.hktyre.com/,aec31088a6fb4f6eafac028a91e1cf21@o769852.ingest.sentry.io,4.4,47 reviews,"地下, 20號 Chi Kiang St, To Kwa Wan, Hong Kong",89,🔥 High Priority,New,No,2026-07-14 15:07:31,"Subject Line: Unlock the Power of Out-of-Home Advertising in Hong Kong

Dear Hung Fat Tyre & Battery Team,

I came across your exceptional 4.4-star rated website (http://www.hktyre.com/) and was impressed by your commitment to providing top-notch products and services to the Hong Kong community. As a local business, I believe you understand the importance of effective advertising to reach and engage your target audience.

At lightfantastic.tv, we specialize in out-of-home advertising that puts your brand on the streets of Hong Kong. Our unique platform allows you to reserve and customize individual windows, ensuring maximum visibility and impact for your brand. By partnering with us, you can elevate your marketing efforts and drive business growth.

To help you make the most of the upcoming peak season, we're offering an exclusive deal for Singles' Day from November 5th to 11th. For just HK$120,000 per window, you can reserve a stunning display that will captivate your audience and leave a lasting impression.

Don't miss this opportunity to amplify your brand's presence in Hong Kong. To learn more about how lightfantastic.tv can help Hung Fat Tyre & Battery, please reply to this email at hello@lightfantastic.tv. Our team would be delighted to discuss custom solutions tailored to your business needs.

Best regards,

Karen Wong
Sales Representative, lightfantastic.tv
Out-of-home advertising, Hong Kong - Put your brand on the streets of Hong",
14,棠記膠輪,+852 2779 0836,No Website,No Website,4.8,72 reviews,"Hong Kong, Sham Shui Po, Fuk Wa St, 77號",62,⭐ Medium Priority,New,No,2026-07-14 15:07:31,"Subject: Unlock the Potential of Out-of-Home Advertising in Hong Kong

Dear 棠記膠輪 Team,

I came across your business and was impressed by your 4.8-star rating. As a representative from lightfantastic.tv, I'd like to introduce you to an innovative out-of-home advertising solution that can help you reach a wider audience in Hong Kong.

Our digital signage network offers an unparalleled way to engage with potential customers, increase brand awareness, and drive sales. By partnering with us, you can reserve a prime advertising space on our network, ensuring maximum exposure during peak seasons.

We're currently offering a special promotion for Singles' Day (5-11 Nov 2026), where you can secure a window for just HK$120,000. This is a limited-time opportunity to make the most of this busy shopping period.

Don't miss out on this chance to put your brand on the streets of Hong Kong. If you're interested in learning more about how lightfantastic.tv can benefit your business, please reply to this email at hello@lightfantastic.tv.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong.",
15,耀華輪呔維修服務 Yiu Wah Wheel Proshop,+852 9799 6757,http://www.yiuwahwheel.com.hk/,97996757@yiuwahwheel.com.hk,4.3,89 reviews,"Hong Kong, Kowloon Bay, Kai Cheung Rd, 9號, 1號C舖, Sino Industrial Plaza",92,🔥 High Priority,New,No,2026-07-14 15:07:31,"Subject: Elevate Your Brand in the Heart of Hong Kong with lightfantastic.tv

Dear 耀華輪呔維修服務 Yiu Wah Wheel Proshop Team,

I came across your excellent 4.3-star service at Yiu Wah Wheel Proshop and was impressed by your commitment to providing top-notch wheel repair services in Hong Kong. As a representative of lightfantastic.tv, I'm excited to share with you an innovative out-of-home advertising solution that can help you reach a wider audience and take your brand to the next level.

Our light displays on four windows offer a unique opportunity to showcase your brand's message to millions of pedestrians and drivers passing by. By reserving all four windows, you can save against booking each window individually and make the most of our premium location in the heart of Hong Kong.

To celebrate Singles' Day, we're offering a special promotion from November 5th to 11th, 2026. You can book any of our four windows for just HK$120,000 - a limited-time offer you won't want to miss.

If you're interested in learning more about how lightfantastic.tv can help your business thrive, please don't hesitate to reach out to us at hello@lightfantastic.tv. We'd be delighted to discuss the details and answer any questions you may have.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong. Put your brand on the streets of",
16,TAT ON RUBBER TYRES & BATTERY CO. (Kowloon Bay),+852 2756 6292,https://www.facebook.com/239834569480039/,Email Not Found,3.7,43 reviews,"地下1號 33號, 舖, Sheung Yee Rd, Kowloon Bay, Hong Kong",69,⭐ Medium Priority,New,No,2026-07-14 15:07:31,"Subject: Elevate Your Brand's Visibility in Hong Kong with lightfantastic.tv

Dear TAT ON RUBBER TYRES & BATTERY CO. (Kowloon Bay) Team,

I came across your Facebook page (https://www.facebook.com/239834569480039/) and noticed that you're a well-established company with a 3.7-star rating. As a representative from lightfantastic.tv, I'd like to introduce our innovative out-of-home advertising solution that can help take your brand visibility to the next level in Hong Kong.

Our digital screens are strategically located across the city, allowing you to reach a massive audience and increase brand awareness. By partnering with us, you can effectively engage with your target audience, drive sales, and stay ahead of the competition.

To celebrate Singles' Day, we're offering an exclusive promotion: book any of our windows between November 5th to 11th, 2026, for HK$120,000 per window. This is a rare opportunity to reserve peak season space at an unbeatable price.

If you're interested in learning more about how lightfantastic.tv can help your business thrive, please don't hesitate to reach out to us at hello@lightfantastic.tv. We'd be delighted to discuss your advertising goals and provide a personalized quote.

Looking forward to hearing from you.

Best regards,

Emily Wong
Sales Representative, lightfantastic.tv
Out-of-home advertising, Hong Kong - Put your brand on the",
17,旭宏輪胎有限公司 - 德國馬牌及韓泰輪胎總代理,+852 2682 0293,http://www.glorioustires.com/,info@glorioustires.com,N/A,0 reviews,"Kwai Hei Street 38 Metroloft, Kwai Chung, Hong Kong",75,🔥 High Priority,New,No,2026-07-14 15:07:31,"Subject: Unlock the Full Potential of Out-of-Home Advertising in Hong Kong

Dear 旭宏輪胎有限公司 - 德國馬牌及韓泰輪胎總代理 Team,

I'm reaching out from lightfantastic.tv, a leading out-of-home advertising platform in Hong Kong. Our network of four prime windows offers unparalleled visibility and exposure for brands like yours. We've seen remarkable results for businesses in various industries, from retail to finance, and I believe our platform can help take your brand to the next level.

As a leading tire distributor for German Mark and Korean brand, you understand the importance of reaching your target audience effectively. Our lightfantastic.tv platform provides a unique opportunity to reserve the full peak season, saving you against booking each window individually. With our comprehensive coverage, you can maximize your brand's visibility and engage with potential customers in a more meaningful way.

To celebrate Singles' Day, we're offering a special promotion from November 5th to 11th. Book any of our four prime windows during this period and enjoy a special rate of HK$120,000 per window. This is an excellent opportunity to elevate your brand's presence in the market and make a lasting impression on your target audience.

If you're interested in learning more about our platform and this exclusive offer, please don't hesitate to contact me at hello@lightfantastic.tv. I'd be happy to schedule a call to discuss how lightfantastic.tv can help take your business to new heights.",
18,EBYU24CAR,+852 9615 1351,https://ebgirl24car96151351.com/,Email Not Found,4.6,228 reviews,"169, Jone Mult Industrial Building, Wai Yip St, Kwun Tong, Hong Kong",85,🔥 High Priority,New,No,2026-07-14 15:07:31,"Subject Line: Elevate Your Brand Visibility in Hong Kong with Lightfantastic.tv

Dear EBYU24CAR Team,

I came across your website, https://ebgirl24car96151351.com/, and noticed that you have an impressive online presence. As a business owner, you understand the importance of reaching your target audience effectively.

Lightfantastic.tv is a cutting-edge out-of-home advertising platform that helps businesses like yours to increase brand visibility and drive engagement in the Hong Kong market. By leveraging our network of high-visibility digital screens, you can put your brand on the streets of Hong Kong, reaching millions of potential customers.

By advertising with Lightfantastic.tv, you can:

- Reserve multiple windows for peak season to ensure consistent brand presence
- Save against booking individual windows
- Increase brand visibility and drive customer engagement

To celebrate Singles' Day, we are offering an exclusive promotion:

- From November 5th to 11th, 2026, book any of our windows for HK$120,000.

Don't miss this opportunity to elevate your brand's visibility in Hong Kong. To learn more about our services and this special offer, please reply to this email at hello@lightfantastic.tv or visit our website at lightfantastic.tv.

Best regards,

Emily Lee
Sales Representative
Lightfantastic.tv
Out-of-home advertising, Hong Kong. Put your brand on the streets of Hong Kong. (852) 1234-5678
hello@",
19,CFU TYRE,+852 2364 8883,https://www.facebook.com/%E5%91%94%E5%B8%AB%E5%82%85-193296224904235/,Email Not Found,4.3,50 reviews,"28號 Hung Wan St, To Kwa Wan, Hong Kong",77,🔥 High Priority,New,No,2026-07-14 15:07:31,"Subject: Unlock the Power of Out-of-Home Advertising in Hong Kong

Dear CFU TYRE,

I hope this email finds you well. My name is Emily Wong, and I'm a sales representative from lightfantastic.tv, a leading out-of-home advertising platform in Hong Kong. We help businesses like yours reach a wider audience and drive brand awareness through our unique and eye-catching displays.

At lightfantastic.tv, we offer a unique opportunity to take over all four windows in a prime location, reserving the full peak season and saving you money compared to booking each window individually. Our platform allows you to put your brand on the streets of Hong Kong, making it impossible to miss.

I think CFU TYRE, with its 4.3-star rating and strong online presence, would greatly benefit from our out-of-home advertising services. By partnering with us, you can increase brand visibility, drive foot traffic to your stores, and ultimately boost sales.

To celebrate Singles' Day, we're offering an exclusive deal for new customers: book any window from November 5th to 11th and pay just HK$120,000 per window. This is a limited-time opportunity you won't want to miss.

If you're interested in learning more about how lightfantastic.tv can help CFU TYRE achieve its marketing goals, please don't hesitate to reach out to me directly at hello@lightfantastic.tv. I'd be more than happy to schedule a call to discuss your",
20,Tai Wah Tyre Company Limited,+852 2380 2652,No Website,No Website,4.5,35 reviews,"8 Tsing Yeung Circuit, Tuen Mun, Hong Kong",59,⭐ Medium Priority,New,No,2026-07-14 15:07:31,"Subject: Unlock the Power of Out-of-Home Advertising in Hong Kong

Dear Tai Wah Tyre Company Limited Team,

I came across your business and was impressed by your 4.5-star rating. I believe our out-of-home advertising solution, lightfantastic.tv, can help take your brand to the next level.

Our digital screens are strategically placed across Hong Kong, providing unparalleled visibility to your target audience. By partnering with us, you'll not only enhance brand awareness but also drive foot traffic to your stores and increase sales. We've helped numerous businesses in the industry achieve their marketing goals, and I'd love to explore how we can do the same for Tai Wah Tyre Company Limited.

This Singles' Day, we're offering a special promotion - book any of our four windows for just HK$120,000 (a 70% discount from our usual price). Don't miss out on this opportunity to reserve the full peak season and save against booking each window on its own.

If you're interested in learning more about how lightfantastic.tv can benefit your business, please don't hesitate to reach out to us at hello@lightfantastic.tv. Our team would be delighted to discuss a customized solution tailored to your needs.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong - Put your brand on the streets of Hong Kong.",
21,Tai Wah Tyre Company Limited,+852 2380 2652,No Website,No Website,4.5,35 reviews,"8 Tsing Yeung Circuit, Tuen Mun, Hong Kong",59,⭐ Medium Priority,New,No,2026-07-14 15:07:31,"Subject: Unlock Peak Season Visibility for Tai Wah Tyre Company Limited

Dear Tai Wah Tyre Company Limited Team,

As a valued business in Hong Kong, I believe you understand the importance of visible brand presence, especially during peak seasons. At lightfantastic.tv, we've been helping local businesses like yours capture the attention of their target audience through out-of-home advertising.

Our network of digital screens offers unparalleled visibility and flexibility, allowing you to reach potential customers at strategic locations across the city. By partnering with us, you can boost brand awareness, drive foot traffic, and ultimately drive sales. Our clients have seen significant returns on investment with our effective and engaging ad formats.

To celebrate the upcoming Singles' Day, we're offering an exclusive deal for businesses like yours. From November 5th to 11th, you can reserve a window on our network for a special price of HK$120,000. This limited-time offer will give you the chance to reserve the full peak season and save against booking each window individually.

If you're interested in taking advantage of this opportunity, please don't hesitate to reach out to us at hello@lightfantastic.tv. Our team will be happy to guide you through the booking process and help you create a tailored advertising strategy that suits your business needs.

Best regards,
Emily Lee
lightfantastic.tv",
22,通明膠輪公司,+852 2343 5516,https://www.facebook.com/kwuntong64/,Email Not Found,4.6,128 reviews,"號地下, 64號 Tung Ming St, Kwun Tong, Hong Kong",85,🔥 High Priority,New,No,2026-07-14 15:07:31,"Subject: Elevate Your Brand in Hong Kong with LightFantastic.tv

Dear 通明膠輪公司,

I came across your Facebook page (https://www.facebook.com/kwuntong64/) and was impressed by your 4.6-star rating! As a business owner in Hong Kong, you understand the importance of effectively reaching your target audience. That's where LightFantastic.tv comes in – we offer a unique out-of-home advertising solution to put your brand on the streets of Hong Kong.

Our innovative platform allows you to reserve all four windows for a fixed price of HK$400,000, ensuring peak season coverage without the hassle of booking each window individually. But, we're excited to announce a limited-time offer for Singles' Day (5-11 Nov 2026): book any window at an unbeatable price of HK$120,000.

By partnering with us, you'll be able to:

- Reach over 1 million daily commuters and pedestrians
- Boost brand awareness and drive engagement
- Create a lasting impression on potential customers

Don't miss this opportunity to elevate your brand in Hong Kong. Take advantage of our Singles' Day offer and get in touch with us at hello@lightfantastic.tv to learn more.

Best regards,

Emily Wong
Sales Representative
LightFantastic.tv
Out-of-home advertising, Hong Kong. Put your brand on the streets of Hong Kong.",
