No,Business Name,Phone,Website,Email,Rating,Reviews,Address,Lead Score,Priority,Status,Contacted,Created Date,AI Generated Cold Email,_email_stats
11,Hong Kong Life Insurance Limited,+852 2290 2888,http://www.hklife.com.hk/,support@hklife.com.hk,3.1,7 reviews,"15/F, Cosco Tower, 183 Queen's Road Central, Sheung Wan, Hong Kong",77,🔥 High Priority,New,No,2026-07-15 19:33:15,"Subject: Reach Millions with Lightfantastic.tv - Exclusive Offer for Hong Kong Life Insurance Limited

Dear Hong Kong Life Insurance Limited Team,

I came across your website, http://www.hklife.com.hk/, and was impressed by the excellent services you offer to the people of Hong Kong. As a representative from lightfantastic.tv, I'd like to introduce you to an innovative out-of-home advertising solution that can help amplify your brand's visibility and message to a wider audience.

Our LED displays are strategically located across key locations in Hong Kong, allowing us to reach millions of people daily. By partnering with lightfantastic.tv, you can effectively increase brand awareness, drive engagement, and ultimately boost sales. Our flexible advertising options cater to businesses like yours, enabling you to reserve multiple windows at a discounted rate and save against individual bookings.

To make it even more compelling, we're excited to offer an exclusive Singles' Day promotion for you:

Between November 5th to 11th, 2026, book a window for just HK$120,000. This limited-time offer allows you to maximize your brand's presence during a peak sales period without breaking the bank.

If you're interested in taking advantage of this amazing opportunity, please don't hesitate to reply to this email or contact us at hello@lightfantastic.tv. Our team will be more than happy to guide you through the process and answer any questions you may have.

Looking forward to hearing from you soon.

Best regards,",
12,Navigator Insurance Brokers Ltd,+852 2530 2530,http://www.navigator-insurance.com/,crew@navigator-insurance.com,5,79 reviews,"Golden Sun Centre, Unit E, 8/F, 59-67 Bonham Strand W, Sheung Wan, Hong Kong",97,🔥 High Priority,New,No,2026-07-15 19:33:15,"Subject Line: Unlock Peak Season Savings for Navigator Insurance Brokers Ltd

Dear Navigator Insurance Brokers Ltd Team,

I came across your website, http://www.navigator-insurance.com/, and was impressed by your 5-star rating and commitment to providing excellent services. As a representative from lightfantastic.tv, I'd like to introduce you to a unique out-of-home advertising opportunity that can help take your brand to the streets of Hong Kong.

Our digital screens are strategically positioned to reach millions of commuters and tourists, making them an ideal platform for businesses like yours to increase brand awareness and drive engagement. By partnering with us, you can reserve the full peak season and save against booking each window on its own, making it a cost-effective solution for your marketing goals.

To make it even more compelling, we're offering a special promotion during Singles' Day, from 5 to 11 November 2026. You can reserve a window for just HK$120,000, a perfect chance to reach a massive audience and make a lasting impression.

If you're interested in learning more about this opportunity, please don't hesitate to reach out to us at hello@lightfantastic.tv. We'd be happy to schedule a call to discuss how lightfantastic.tv can help take your business to the next level.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong. Put your brand on the streets of Hong Kong.",
13,Trusted Union - Insurance Broker,+852 3643 1550,http://www.trustedunion.com/,5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com,4.8,21 reviews,"21/F, The Hive, 23 Luard Rd, Wan Chai, Hong Kong",94,🔥 High Priority,New,No,2026-07-15 19:33:15,"Subject Line: Unlock the Power of Outdoor Advertising in Hong Kong

Dear Trusted Union - Insurance Broker Team,

I hope this email finds you well. I came across your excellent website (http://www.trustedunion.com/) and was impressed by your 4.8-star rating - a testament to your commitment to providing top-notch services to your clients. As someone who appreciates the importance of effective branding and marketing, I'd like to introduce you to lightfantastic.tv, the ultimate solution for out-of-home advertising in Hong Kong.

Our LED screens are strategically located in high-traffic areas, ensuring maximum visibility for your brand. By partnering with us, you can increase your reach, drive engagement, and ultimately boost your business. For a business like yours, with a strong online presence, lightfantastic.tv offers a unique opportunity to take your advertising efforts offline and connect with your target audience in a more immersive way.

We're excited to announce a special offer for the upcoming Singles' Day (November 5-11, 2026): HK$120,000 per window. This is a limited-time opportunity to save on our premium LED screens, making it an ideal time to elevate your brand's visibility in Hong Kong.

If you're interested in learning more about how lightfantastic.tv can support your business goals, please don't hesitate to reach out. Our dedicated team is here to help you navigate the benefits of outdoor advertising and find the perfect solution for your brand.

Get in touch with",
14,Cigna Worldwide General Insurance Company Limited,+852 8100 0391,https://www.cigna.com.hk/,"<span style=""word-break: break-all;"">enquiryhk@cignahealthcare.com</span>",3.8,151 reviews,"16th Floor, 348 Kwun Tong Rd, Hong Kong",90,🔥 High Priority,New,No,2026-07-15 19:33:15,"Subject: Elevate Your Brand in Hong Kong with Lightfantastic.tv

Hi Cigna Worldwide General Insurance Company Limited Team,

I came across your excellent website (https://www.cigna.com.hk/) and noticed your impressive 3.8-star rating, which speaks volumes about the quality of service you provide to your customers. As a prominent insurance company in Hong Kong, it's essential to maintain a strong brand presence and reach your target audience effectively.

Lightfantastic.tv offers a unique opportunity to do just that. Our innovative out-of-home advertising platform allows you to showcase your brand on the streets of Hong Kong, increasing visibility and driving customer engagement. By reserving our windows, you can reach a wider audience, build brand awareness, and ultimately, drive sales.

To help you maximize your marketing efforts, we're excited to offer a special promotion for Singles' Day (5-11 Nov 2026): book any of our windows for just HK$120,000.

Imagine putting your brand in front of thousands of potential customers every day. Our platform is designed to make it easy and affordable for businesses like yours to succeed.

If you're interested in learning more about how Lightfantastic.tv can help elevate your brand in Hong Kong, please don't hesitate to reach out to us at hello@lightfantastic.tv.

Looking forward to the possibility of working together!

Best regards,

Emily Wong
Sales Representative, Lightfantastic.tv
Out-of-home advertising, Hong Kong
Put",
15,UOB Insurance (H.K.) Limited,+852 3606 9933,http://www.asiainsurance.com.hk/,dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com,N/A,0 reviews,"Hong Kong, 香港中環德輔道中十九號環球大廈十六樓",75,🔥 High Priority,New,No,2026-07-15 19:33:15,"Subject: Showcase Your Brand on Hong Kong's Streets with Lightfantastic.tv

Dear UOB Insurance (H.K.) Limited,

I hope this email finds you well. As a representative from lightfantastic.tv, I've been following your company's growth and achievements, and I'm excited to introduce you to our innovative out-of-home advertising platform that can help elevate your brand presence in Hong Kong.

With lightfantastic.tv, you can reach a vast and engaged audience across the city, creating lasting impressions and driving brand awareness. Our unique digital screens are strategically placed in high-traffic areas, ensuring maximum visibility and impact for your marketing efforts.

As a leading insurance provider in Hong Kong, we believe that our platform can help you effectively reach and engage with your target audience, ultimately driving business growth and revenue. By partnering with us, you'll be able to:

- Increase brand visibility and awareness among your target audience
- Build a strong brand presence in high-traffic areas across Hong Kong
- Drive website traffic and online engagement

To celebrate the upcoming Singles' Day, we're offering a special promotion:

From November 5th to 11th, 2026, you can reserve our digital screens for HK$120,000 per window. Don't miss this opportunity to take your brand to the streets of Hong Kong at an exclusive rate!

If you're interested in learning more about lightfantastic.tv and how we can help you achieve your marketing goals, please don't hesitate to reach",
16,Expat Insurance,+852 3563 9771,https://www.expatinsurance.com.hk/,Email Not Found,5,18 reviews,"Ste 701, 185 Wan Chai Rd, Wan Chai, Hong Kong",77,🔥 High Priority,New,No,2026-07-15 19:33:15,"Subject: Unlock Peak Season Advertising Opportunities in Hong Kong

Dear Expat Insurance Team,

I came across your excellent business and noticed that you're a trusted name in the expat insurance sector. I'd like to introduce you to lightfantastic.tv, an innovative out-of-home advertising platform that can help you reach your target audience more effectively.

With lightfantastic.tv, you can take your brand to the streets of Hong Kong, increasing visibility and driving engagement among potential customers. Our unique digital billboards offer a cost-effective solution for businesses like Expat Insurance, allowing you to reserve multiple windows at a discounted rate.

During this Singles' Day, from November 5th to 11th, 2026, we're offering an exclusive deal: HK$120,000 per window. This is a fantastic opportunity to reserve the full peak season and save against booking each window individually. By seizing this offer, you can ensure your brand is visible to millions of people in Hong Kong during one of the busiest shopping periods of the year.

If you're interested in learning more about how lightfantastic.tv can benefit Expat Insurance, please don't hesitate to reach out to us at hello@lightfantastic.tv. We'd be delighted to discuss further and help you unlock the full potential of out-of-home advertising in Hong Kong.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong Put your brand on the streets of Hong Kong.",
17,Principal Insurance Company (Hong Kong) Limited,+852 2263 0263,http://www.principal.com.hk/,security@principal.com.hk,4.5,2 reviews,"30樓, 392號 Kwun Tong Rd, 九龍, Hong Kong",90,🔥 High Priority,New,No,2026-07-15 19:33:15,"Subject: Elevate Your Brand in the Heart of Hong Kong

Dear Principal Insurance Company (Hong Kong) Limited Team,

As a respected insurance provider in Hong Kong, I'm sure you're always looking for innovative ways to reach and engage with your target audience. At lightfantastic.tv, we specialize in out-of-home advertising that puts your brand on the streets of Hong Kong, where it matters most.

Our unique platform offers an unparalleled opportunity to reserve all four windows in a prime location, providing maximum visibility and impact for your brand. Imagine being able to reach over 1 million pedestrians daily, generating interest and driving sales for your insurance services.

This Singles' Day, we're offering a special promotion that's perfect for businesses like yours. From November 5th to 11th, you can secure a window for a competitive rate of HK$120,000. Don't miss this chance to elevate your brand presence and capitalize on the festive season's high foot traffic.

If you're interested in learning more about how lightfantastic.tv can help drive results for Principal Insurance Company (Hong Kong) Limited, please don't hesitate to reach out to us at hello@lightfantastic.tv.

Best regards,

Emily Wong
Senior Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong
Put your brand on the streets of Hong Kong.",
18,Hong Kong Insurance Brokers Listing,+852 3996 9646,http://www.hongkonginsurancebrokers.com/,contact@hongkonginsurancebrokers.com,N/A,0 reviews,"Midland Centre, 328 Queen's Road Central, Tai Ping Shan, Hong Kong",75,🔥 High Priority,New,No,2026-07-15 19:33:15,"Subject Line: Take Your Brand to the Streets of Hong Kong with lightfantastic.tv

Dear Hong Kong Insurance Brokers Listing Team,

I came across your website (http://www.hongkonginsurancebrokers.com/) and noticed that you're an established insurance brokerage firm serving the Hong Kong community. As a business owner in this competitive market, you're likely always looking for innovative ways to reach and engage with your target audience.

That's where lightfantastic.tv comes in – we're a leading out-of-home advertising platform in Hong Kong, offering a unique opportunity to put your brand on the streets of Hong Kong. Our network of digital signage locations covers key areas, including shopping malls, major roads, and popular tourist spots, providing unparalleled visibility and reach.

By partnering with us, you can increase brand awareness, drive website traffic, and ultimately boost sales. Our flexible advertising options allow you to reserve a single window or secure the entire network for peak seasons, saving you money in the process.

To celebrate the upcoming Singles' Day, we're offering a special promotion from November 5th to 11th, 2026. Book any window during this period and enjoy a discounted rate of HK$120,000 per window.

If you're interested in learning more about how lightfantastic.tv can help you achieve your marketing goals, please don't hesitate to reach out to us at hello@lightfantastic.tv. We'd be delighted to discuss your requirements and provide a customized proposal.",
19,AIG Insurance Hong Kong Limited,+852 3555 0000,http://www.aig.com.hk/,travel.claim.hk@aig.com,2.5,24 reviews,"7/F, 18 Westlands Rd, Quarry Bay, Hong Kong",79,🔥 High Priority,New,No,2026-07-15 19:33:15,"Subject: Elevate Your Brand's Presence in Hong Kong with lightfantastic.tv

Dear AIG Insurance Hong Kong Limited Team,

I've been following your business and noticed that you're an established player in the insurance industry in Hong Kong. As your brand continues to grow, it's essential to maintain a strong and consistent out-of-home advertising presence in the city.

At lightfantastic.tv, we specialize in providing immersive and engaging advertising solutions for businesses like yours. By partnering with us, you can effectively reach and connect with your target audience across four strategic locations in Hong Kong. Our unique proposition allows you to reserve the full peak season and save on booking each window individually.

To further support your marketing efforts, we're excited to announce a special offer for Singles' Day, taking place from November 5th to 11th, 2026. For this limited period, you can rent our prime window displays at an unbeatable price of HK$120,000 per window. This is an excellent opportunity to boost your brand's visibility and drive awareness among Hong Kong's busy streets.

If you're interested in learning more about how lightfantastic.tv can elevate your brand's presence in Hong Kong, please don't hesitate to reach out to us at hello@lightfantastic.tv. We'd be delighted to discuss your needs and provide a customized solution.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong. Put your brand on the streets",
20,香港永明金融 - 客戶服務中心(人壽) Sun Life Hong Kong - Client Service Center(Life Insurance),+852 2103 8928,https://www.sunlife.com.hk/zh-hant/?gmb_knowledgegraph=zh-hk_website_organic,hk_csd@sunlife.com,3.5,45 reviews,"B座地下, 都大中心, 18號 Hung Luen Rd, Hung Hom, Hong Kong",84,🔥 High Priority,New,No,2026-07-15 19:33:15,"Subject Line: Elevate Your Brand Presence in Hong Kong with Lightfantastic.tv

Dear 香港永明金融 - 客戶服務中心(人壽) Team at Sun Life Hong Kong,

I came across your excellent client service center and noticed your commitment to providing world-class life insurance services to the Hong Kong community. As a fellow industry professional, I'd like to introduce you to an innovative outdoor advertising solution that can help amplify your brand's reach and engagement in the city.

Lightfantastic.tv is a cutting-edge digital billboard network covering four prominent locations in Hong Kong. Our platform offers a unique opportunity to reserve the entire network for a fixed period, ensuring maximum visibility and impact for your brand. By booking our network, you can create a cohesive brand message, drive customer engagement, and stay ahead of the competition.

During the upcoming Singles' Day, from November 5th to 11th, we're offering an exclusive promotion – HK$120,000 per window – a significant discount for a limited time. This is an ideal chance to elevate your brand's presence in Hong Kong and tap into the festive spirit.

If you're interested in learning more about this exciting opportunity, I'd be delighted to schedule a call to discuss further. Please don't hesitate to reach out to me at hello@lightfantastic.tv.

Best regards,

Emily Wong
Lightfantastic.tv
Out-of-home advertising, Hong Kong
Put your brand on the streets of Hong Kong.",
21,UOB Insurance (H.K.) Limited,+852 3606 9933,http://www.asiainsurance.com.hk/,dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com,N/A,0 reviews,"Hong Kong, 香港中環德輔道中十九號環球大廈十六樓",75,🔥 High Priority,New,No,2026-07-15 19:33:15,"Subject: Elevate Your Brand in Hong Kong's Vibrant Streets

Dear UOB Insurance (H.K.) Limited Team,

I came across your website http://www.asiainsurance.com.hk/ and was impressed by the quality of service you provide to your clients. As a representative from lightfantastic.tv, I'd like to introduce you to an innovative out-of-home advertising solution that can help you reach a wider audience in Hong Kong.

Our digital billboards, strategically located across the city, offer unparalleled visibility and engagement opportunities for businesses like yours. By partnering with us, you can effectively increase brand awareness, drive foot traffic, and ultimately drive sales. Our platform has been designed to help businesses like UOB Insurance (H.K.) Limited maximize their marketing ROI.

To make the most of the peak season, we're offering a special promotion for Singles' Day from November 5th to 11th. You can reserve our high-impact digital windows at an unbeatable price of HK$120,000 per window. This limited-time offer allows you to secure prime ad space during one of the busiest shopping periods in Hong Kong.

If you're interested in learning more about how lightfantastic.tv can help you achieve your marketing goals, please don't hesitate to reach out to us at hello@lightfantastic.tv. We'd be delighted to schedule a call to discuss your specific needs and preferences.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home",
