No,Business Name,Phone,Website,Email,Rating,Reviews,Address,Lead Score,Priority,Status,Contacted,Created Date,AI Generated Cold Email
11,Cigna Worldwide General Insurance Company Limited,+852 8100 0391,https://www.cigna.com.hk/,enquiryhk@cignahealthcare.com,3.8,151 reviews,"16th Floor, 348 Kwun Tong Rd, Hong Kong",90,🔥 High Priority,New,No,2026-07-10 10:43:01,"Subject: Unlock the Power of Out-of-Home Advertising in Hong Kong

Hi Cigna Worldwide General Insurance Company Limited Team,

I came across your company and was impressed by your commitment to providing top-notch insurance services to the people of Hong Kong. As a representative of lightfantastic.tv, I'd like to introduce you to an innovative out-of-home advertising solution that can help you reach your target audience in the most effective way possible.

Our platform offers a unique opportunity for businesses like yours to showcase their brand on the streets of Hong Kong, where millions of potential customers pass by every day. By partnering with us, you can increase your brand visibility, drive foot traffic to your stores, and ultimately boost sales.

We've helped numerous businesses like Cigna Worldwide General Insurance Company Limited to reach their goals through our out-of-home advertising solutions. Our platform allows you to target specific demographics, interests, and locations, ensuring that your message reaches the right people at the right time.

To make it more exciting, we're offering a special promotion for Singles' Day, from November 5th to 11th, 2026. For just HK$120,000 per window, you can reserve a full window and save against booking each window on its own. This is a fantastic opportunity to amplify your brand's presence in the city and make the most of the peak shopping season.

If you're interested in learning more about how lightfantastic.tv can help your business grow, please don't hesitate"
12,香港永明金融 - 客戶服務中心(人壽) Sun Life Hong Kong - Client Service Center(Life Insurance),+852 2103 8928,https://www.sunlife.com.hk/zh-hant/?gmb_knowledgegraph=zh-hk_website_organic,hk_csd@sunlife.com,3.5,45 reviews,"B座地下, 都大中心, 18號 Hung Luen Rd, Hung Hom, Hong Kong",84,🔥 High Priority,New,No,2026-07-10 10:43:01,"Subject: Unlock Peak Season Potential with Out-of-Home Advertising

Dear 香港永明金融 - 客戶服務中心(人壽) Sun Life Hong Kong - Client Service Center,

As a leading life insurance provider in Hong Kong, I'm sure you're always looking for innovative ways to reach new audiences and drive business growth. At lightfantastic.tv, we specialize in out-of-home advertising that helps brands like yours make a lasting impression on the streets of Hong Kong.

Our platform offers a unique opportunity to reserve all four windows for HK$400,000, ensuring you have maximum visibility during the peak season. However, we understand that not all budgets allow for such a significant upfront investment.

That's why we're excited to offer a limited-time promotion for Singles' Day from November 5 to 11, 2026. For just HK$120,000 per window, you can capitalize on the excitement of this major shopping event and reach a massive audience.

By partnering with us, you'll not only increase brand awareness but also drive website traffic and sales. Our out-of-home ads have been proven to be an effective way to engage with potential customers and build brand loyalty.

If you're interested in learning more about how lightfantastic.tv can help your business thrive, please don't hesitate to reach out to us at hello@lightfantastic.tv. We'd be delighted to discuss your goals and create a customized advertising strategy that meets your needs.

Best regards,

Emily Wong
Sales Representative"
13,Liberty International Insurance Limited,+852 2892 3888,https://libertyinternational.com/hk,u003eclaims@libertymutual.com.hk,3.8,163 reviews,"Suites 2601-04 & 2607-16, 26/F 1111 King's Road, Taikoo Shing, Quarry Bay, Hong Kong",90,🔥 High Priority,New,No,2026-07-10 10:43:01,"Subject: Unlock the Potential of Out-of-Home Advertising in Hong Kong

Dear Liberty International Insurance Limited Team,

I hope this email finds you well. My name is Emily Wong, and I'm a sales representative from lightfantastic.tv, a leading out-of-home advertising platform in Hong Kong. I came across your company, Liberty International Insurance Limited, and was impressed by your 3.8-star rating on your website.

As a leading insurance provider, you understand the importance of reaching your target audience effectively. That's where lightfantastic.tv comes in – we help you put your brand on the streets of Hong Kong, reaching a vast and engaged audience. Our digital screens are strategically located in high-traffic areas, ensuring maximum visibility and brand awareness.

By partnering with us, you can increase brand visibility, drive foot traffic, and ultimately, boost sales. Our platform is perfect for businesses like yours that want to create a lasting impression on potential customers.

To celebrate the upcoming Singles' Day, we're offering an exclusive deal: from November 5th to 11th, you can book our screens for just HK$120,000 per window. This is a limited-time opportunity to reserve the full peak season and save against booking each window on its own.

If you're interested in learning more about this offer or would like to schedule a meeting, please don't hesitate to reach out to me at hello@lightfantastic.tv. I'd be more than happy to discuss how lightfantastic"
14,Trusted Union - Insurance Broker,+852 3643 1550,http://www.trustedunion.com/,5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com,4.8,21 reviews,"21/F, The Hive, 23 Luard Rd, Wan Chai, Hong Kong",94,🔥 High Priority,New,No,2026-07-10 10:43:01,"Subject Line: Boost Your Brand on Hong Kong's Streets with lightfantastic.tv

Dear Trusted Union - Insurance Broker Team,

I came across your excellent insurance brokerage services at http://www.trustedunion.com/ and was impressed by your 4.8-star rating. As a local business, you understand the importance of connecting with your community.

At lightfantastic.tv, we provide innovative out-of-home advertising solutions that help businesses like yours increase brand visibility and reach their target audience. Our network of eye-catching digital screens can be found across Hong Kong, making it easy to put your brand on the streets where it matters most.

This Singles' Day (5-11 Nov 2026), we're offering an unbeatable deal: HK$120,000 per window, a significant discount from our regular rate. By reserving a window for this period, you'll not only save money but also capture the attention of over 7.5 million residents and tourists alike.

Don't miss this opportunity to amplify your marketing efforts and drive engagement with your audience. If you're interested in learning more about our out-of-home advertising solutions or would like to reserve a window for this exclusive offer, please reply to hello@lightfantastic.tv.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Your partner in out-of-home advertising, Hong Kong."
15,Sompo Insurance (Hong Kong) Co. Ltd.,+852 2831 9980,No Website,No Website,5,1 reviews,"21樓, 太古坊栢克大廈, 25號 Westlands Rd, Quarry Bay, Hong Kong",55,⭐ Medium Priority,New,No,2026-07-10 10:43:01,"Subject: Elevate Your Brand's Visibility in Hong Kong with lightfantastic.tv

Dear Sompo Insurance (Hong Kong) Co. Ltd. Team,

I hope this email finds you well. I came across your esteemed company and was impressed by your 5-star rating. As a representative of lightfantastic.tv, I'd like to introduce you to a unique opportunity to take your brand to the next level in Hong Kong's vibrant streets.

At lightfantastic.tv, we offer a cutting-edge out-of-home advertising solution that transforms four prominent windows in the heart of Hong Kong into a canvas for your brand's message. By reserving our windows, you can create a lasting impression on millions of potential customers, setting your business apart from the competition.

Our platform is particularly beneficial for companies like Sompo Insurance (Hong Kong) Co. Ltd., which values brand awareness and visibility. By partnering with us, you can:

- Reach a vast and engaged audience through our strategically located windows
- Build brand recognition and loyalty through consistent messaging
- Drive foot traffic and boost sales with our targeted advertising approach

To celebrate the upcoming Singles' Day, we're offering an exclusive deal for a limited time:

 Reserve any of our windows from November 5th to 11th, 2026, and enjoy a special rate of HK$120,000 per window.

If you're interested in exploring this opportunity further, please don't hesitate to reach out to us at hello@lightfantastic.tv."
16,Hong Kong Life Insurance Limited,+852 2290 2888,http://www.hklife.com.hk/,Email Not Found,3.1,7 reviews,"15/F, Cosco Tower, 183 Queen's Road Central, Sheung Wan, Hong Kong",62,⭐ Medium Priority,New,No,2026-07-10 10:43:01,"Subject Line: Elevate Your Brand in the Heart of Hong Kong

Dear Hong Kong Life Insurance Limited Team,

I hope this email finds you well. As a representative from lightfantastic.tv, I've been following your company's growth and success, and I'm excited to introduce you to an innovative out-of-home advertising solution that can help you reach your target audience in Hong Kong.

At lightfantastic.tv, we offer a unique platform to showcase your brand on the streets of Hong Kong, putting you at the forefront of the city's vibrant urban landscape. Our solution is designed to help businesses like yours increase brand awareness, drive engagement, and ultimately drive sales. By partnering with us, you'll be able to reserve premium ad space across four windows, saving you costs compared to booking individual windows.

To celebrate Singles' Day this year, we're offering an exclusive promotion from November 5th to 11th: HK$120,000 per window. This is a fantastic opportunity to elevate your brand's presence in Hong Kong without breaking the bank.

If you're interested in learning more about how lightfantastic.tv can help Hong Kong Life Insurance Limited achieve your marketing goals, please don't hesitate to reach out to us at hello@lightfantastic.tv. Our team would be delighted to provide a personalized consultation and answer any questions you may have.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong
Put your brand on the streets of"
17,Concord Insurance Company Limited,+852 2543 4893,http://www.concordinsurance.com.hk/,Email Not Found,3,2 reviews,"Unit 904-906, 9/F, K11 Atelier, 728 King's Rd, Quarry Bay, Hong Kong",60,⭐ Medium Priority,New,No,2026-07-10 10:43:01,"Subject: Unlock the Potential of Out-of-Home Advertising in Hong Kong

Dear Concord Insurance Company Limited Team,

I came across your insurance services at http://www.concordinsurance.com.hk/ and was impressed by your commitment to providing excellent coverage to your clients. As a sales representative at lightfantastic.tv, I'd like to introduce you to our innovative out-of-home advertising solution that can help elevate your brand presence in Hong Kong.

At lightfantastic.tv, we offer a unique opportunity to reserve all four of our high-impact windows for a fixed price of HK$400,000. This bundle deal allows you to secure the peak season and save against booking each window individually. Our displays are strategically located in high-traffic areas, ensuring maximum visibility for your brand.

Our out-of-home advertising solution can help you reach a wider audience, increase brand awareness, and drive engagement. By partnering with us, you can effectively communicate your value proposition to potential customers and stand out from the competition.

We're excited to announce a special offer for Singles' Day, from November 5th to 11th, 2026. You can reserve our windows for an unbeatable price of HK$120,000 per window. This is a fantastic opportunity to amplify your brand's presence during the peak shopping season.

If you're interested in exploring this opportunity further, please don't hesitate to reach out to me at hello@lightfantastic.tv. I'd be more than happy to discuss how our"
18,The Tokio Marine and Fire Insurance Company (Hong Kong) Limited,+852 2529 4401,http://www.tokiomarine.com.hk/,enquiry@tokiomarine.com.hk,3,2 reviews,"95 Queensway, Admiralty, Hong Kong",75,🔥 High Priority,New,No,2026-07-10 10:43:01,"Subject: Elevate Your Brand in Hong Kong with Lightfantastic.tv

Dear The Tokio Marine and Fire Insurance Company (Hong Kong) Limited Team,

I hope this email finds you well. My name is Emily from Lightfantastic.tv, and I'm excited to introduce you to our innovative out-of-home advertising solution that can help drive brand awareness and engage your target audience in the vibrant city of Hong Kong.

As a leading insurance company in Hong Kong, you understand the importance of creating a strong brand presence and reaching your customers effectively. Lightfantastic.tv offers a unique opportunity to showcase your brand on four prominent digital screens, strategically located in high-traffic areas. By partnering with us, you can reserve the full peak season and enjoy significant savings compared to booking individual windows.

We're especially excited to announce our Singles' Day promotion, which runs from November 5th to 11th, 2026. During this period, you can secure our premium digital screens for just HK$120,000 per window. This is a fantastic opportunity to amplify your brand's visibility and reach a wider audience.

If you're interested in learning more about how Lightfantastic.tv can help your business thrive in Hong Kong, I invite you to reply to this email at hello@lightfantastic.tv. Our team would be delighted to discuss your specific needs and create a customized solution tailored to your brand's goals.

Best regards,

Emily
Sales Representative
Lightfantastic.tv
Out-of-home advertising,"
19,Azure Risk Limited,+852 2319 4143,http://www.azure-risk.com/,email@domain.com,5,11 reviews,"Ste 902, Li-Ning Building, 218 Electric Rd, North Point, Hong Kong",92,🔥 High Priority,New,No,2026-07-10 10:43:01,"Subject: Elevate Your Brand Visibility in Hong Kong with lightfantastic.tv

Dear Azure Risk Limited Team,

I came across your company while researching innovative businesses in Hong Kong, and I was impressed by your 5-star rating and website (http://www.azure-risk.com/). As a leading out-of-home advertising platform, I think lightfantastic.tv could be a fantastic fit for your brand.

At lightfantastic.tv, we provide a unique opportunity to reach a massive audience in Hong Kong. Our platform offers a chance to reserve all four windows for a fixed rate of HK$400,000, ensuring consistency and brand visibility throughout the city. This strategic approach helps businesses like yours build a strong presence and reinforce their brand identity.

However, we're excited to announce a special offer for the upcoming Singles' Day (5-11 Nov 2026): book any window at a discounted rate of HK$120,000. This limited-time promotion is an ideal chance to elevate your brand's visibility and make a lasting impression on our city's residents.

If you're interested in learning more about how lightfantastic.tv can help Azure Risk Limited reach new heights, please don't hesitate to reach out to us at hello@lightfantastic.tv. I'd be more than happy to discuss the details and answer any questions you may have.

Best regards,

Emily Wong
Sales Representative
lightfantastic.tv
Out-of-home advertising, Hong Kong
Put your brand on the streets of Hong Kong."
20,Marsh (Hong Kong) Limited,+852 2301 7000,https://www.marsh.com/,Email Not Found,4.5,4 reviews,"34 Floor, One Taikoo Place, Suite 3402-06, 979 King's Rd, Quarry Bay, Hong Kong",75,🔥 High Priority,New,No,2026-07-10 10:43:01,"Subject: Amplify Your Brand's Visibility in Hong Kong with Lightfantastic.tv

Dear Marsh (Hong Kong) Limited Team,

I came across your company, Marsh (Hong Kong) Limited, and was impressed by your 4.5-star rating and strong online presence at https://www.marsh.com/. As a business leader in Hong Kong, you understand the importance of effective marketing and branding.

Lightfantastic.tv is an innovative out-of-home advertising platform that helps businesses like yours reach a wider audience and build brand awareness in the heart of Hong Kong. Our unique digital display network offers unparalleled visibility across four prime locations, allowing you to reserve the full peak season and save against booking individual windows.

To take your marketing efforts to the next level, we're excited to announce a special offer for Singles' Day, from November 5th to 11th, 2026. For a limited time, you can book each window for HK$120,000, a fantastic value that will put your brand on the streets of Hong Kong.

If you're interested in learning more about how lightfantastic.tv can help you amplify your brand's visibility, please don't hesitate to reach out to us at hello@lightfantastic.tv. We'd be delighted to discuss your marketing goals and objectives.

Best regards,

Emily Wong
Sales Representative
Lightfantastic.tv
Your Partner in Out-of-Home Advertising in Hong Kong
Tagline: Out-of-home advertising, Hong Kong Put your brand on"
21,Azure Risk Limited,+852 2319 4143,http://www.azure-risk.com/,email@domain.com,5,11 reviews,"Ste 902, Li-Ning Building, 218 Electric Rd, North Point, Hong Kong",92,🔥 High Priority,New,No,2026-07-10 10:43:01,"Subject: Showcase Your Brand in Hong Kong with LightFantastic.tv

Dear Azure Risk Limited Team,

I came across your company, Azure Risk Limited, and was impressed by your 5-star rating on the web. As a leading provider of out-of-home advertising solutions in Hong Kong, I believe lightfantastic.tv can help you take your brand visibility to the next level.

With our innovative platform, you can reserve all four windows for a fixed price of HK$400,000, ensuring a seamless brand experience throughout the city. This comprehensive solution is ideal for businesses like yours that want to create a lasting impression on their target audience.

As we approach Singles' Day, we're offering a special promotion that you won't want to miss. From November 5th to 11th, 2026, you can book each window for just HK$120,000. This is a rare opportunity to save against booking each window individually and reserve the full peak season.

If you're interested in learning more about how lightfantastic.tv can help Azure Risk Limited reach new heights, please don't hesitate to reach out to us at hello@lightfantastic.tv. We'd be delighted to discuss this further and explore how our solutions can benefit your business.

Best regards,

Eva Lee
Sales Representative, LightFantastic.tv
lightfantastic.tv - Out-of-home advertising, Hong Kong Put your brand on the streets of Hong Kong."
22,Marsh (Hong Kong) Limited,+852 2301 7000,https://www.marsh.com/,Email Not Found,4.5,4 reviews,"34 Floor, One Taikoo Place, Suite 3402-06, 979 King's Rd, Quarry Bay, Hong Kong",75,🔥 High Priority,New,No,2026-07-10 10:43:01,"Subject: Unlock Peak Season with Lightfantastic.tv

Dear Marsh (Hong Kong) Limited Team,

I came across your website, https://www.marsh.com/, and was impressed by your 4.5-star rating and commitment to excellence. As a professional in outdoor advertising, I'm excited to introduce you to Lightfantastic.tv - a cutting-edge platform that brings your brand to the vibrant streets of Hong Kong.

Our out-of-home advertising solution offers a unique opportunity for businesses like Marsh (Hong Kong) Limited to increase brand visibility, reach a wider audience, and drive engagement. By reserving our entire network of four windows, you can reserve the full peak season and save against booking each window on its own for HK$400,000.

We're now offering an exclusive promotion during Singles' Day from November 5 to 11, 2026. Reserve any or all of our windows at an unbeatable price of HK$120,000 per window. Don't miss this chance to amplify your brand's presence in one of the world's most dynamic cities.

If you're interested in learning more about how Lightfantastic.tv can help your business thrive, please don't hesitate to reach out to us at hello@lightfantastic.tv. We look forward to hearing from you.

Best regards,

Emily Wong
Lightfantastic.tv
Out-of-home advertising, Hong Kong. Put your brand on the streets of Hong Kong."
